playlist_id,num_followers,track_id,track_name,artist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
57317,4,7BkPXyQubtHw0mXKdt5p2m,I Feel Pretty,Dave Brubeck,0.664,0.442,8,-12.91,1,0.0434,0.62,0.000479,0.306,0.67,95.971,308000
62530,4,5CMjjywI0eZMixPeqNd75R,Lose Yourself to Dance,Daft Punk,0.832,0.659,10,-7.828,0,0.057,0.0839,0.00114,0.0753,0.674,100.163,353893
74151,4,2SgNoPUi4SOUNmp2Y7SNQj,Duncan,Paul Simon,0.438,0.398,7,-13.692,1,0.0347,0.763,9.2e-06,0.0871,0.456,93.954,283133
74648,4,1hJrWWK74fKL7eeV3CFOvF,Sweet Virginia,The Rolling Stones,0.477,0.74,9,-5.397,1,0.0446,0.503,1.37e-06,0.263,0.559,107.384,266560
77482,4,3PJMsxg6rz9FOo6xNiASXz,Goodbye Pork Pie Hat,Charles Mingus,0.356,0.0937,8,-16.64,0,0.0353,0.957,0.096,0.209,0.278,86.669,342373
78852,4,2XiSB3m4WSkxD3xIUrYHfV,Adventure Of A Lifetime - Live From Spotify London,Coldplay,0.515,0.851,9,-8.174,0,0.0689,0.0644,0.000139,0.919,0.588,115.665,258613
85141,4,4OXbg79dU25xStMmSKQvun,Recurring,Bonobo,0.64,0.657,11,-8.842,0,0.032,0.168,0.953,0.259,0.404,115.035,303013
89747,4,3sNVsP50132BTNlImLx70i,Bound 2,Kanye West,0.367,0.665,1,-2.821,1,0.0465,0.145,0.0,0.113,0.31,148.913,229146
91041,4,35YcvpLuxHxWsljVrQN6A4,After the Lights Go Down Low,Shirley Bassey,0.616,0.255,8,-9.299,1,0.0406,0.771,0.0,0.0826,0.512,112.476,185840
95126,4,24JygzOLM0EmRQeGtFcIcG,Your Hand In Mine,Explosions In The Sky,0.281,0.402,4,-17.921,1,0.0291,0.0734,0.83,0.0593,0.0793,115.7,497493
106372,4,0AX6pLXtyR2vPLv2KYErAg,La Vie En Rose - Single Version,Louis Armstrong,0.582,0.0766,0,-12.544,1,0.0603,0.866,0.00394,0.091,0.274,70.443,204400
109867,4,7GJClzimvMSghjcrKxuf1M,Budapest,George Ezra,0.714,0.451,5,-8.268,1,0.0276,0.0883,0.0,0.108,0.406,127.787,200720
111404,4,4dw7b5cT2ediDD3aEVjn72,Someday My Prince Will Come,Bill Evans,0.556,0.14,0,-21.104,0,0.038,0.97,0.865,0.138,0.443,93.721,296986
111535,4,4pV1bl7OiFW4mMNLmsgQGC,The Way You Look Tonight,Frank Sinatra,0.589,0.369,5,-8.678,0,0.0321,0.855,0.0,0.352,0.529,132.953,201200
111660,4,6k6JSwl4Xs9goFC8VZ098l,Kilimanjaro,The Shaolin Afronauts,0.635,0.838,1,-6.836,0,0.04,0.27,0.00797,0.121,0.938,117.684,386746
121274,4,2ZHmUFJRXfowfWv64nr7yA,Wherever You Will Go,Charlene Soraia,0.563,0.152,9,-6.936,1,0.0327,0.788,1.66e-05,0.11,0.129,111.868,198693
122872,4,6fUDNcmsnnUVyOtEnA9xdC,Orange Colored Sky,Nat King Cole,0.536,0.24,10,-15.198,1,0.0813,0.92,0.0,0.111,0.489,128.897,153866
130619,4,5MbXzXGbqobR8xPVPs8OXA,The Only Living Boy in New York,Simon & Garfunkel,0.411,0.381,11,-12.361,1,0.0286,0.13,0.257,0.132,0.524,76.963,238413
141731,4,6IVjnPfMGjQeUXvqpzLLdY,Smiled At Me (Sorriu Para Mim),João Gilberto,0.55,0.267,9,-16.761,0,0.0515,0.752,0.245,0.113,0.513,90.676,188466
143003,4,5zmRnxJCiY2kqrWd28bBnd,J'Ai Deux Amours,Vincent Scotto,0.502,0.226,0,-9.997,1,0.0364,0.943,3.64e-06,0.142,0.266,86.357,174133
145988,4,0aWMVrwxPNYkKmFthzmpRi,Blue in Green,Miles Davis,0.421,0.0162,2,-25.358,0,0.0388,0.808,0.0024,0.0978,0.154,110.479,337733
146769,4,0CmIALzGn4vHIHJG4n3Q4z,At Last - Single Version,Etta James,0.168,0.326,5,-9.981,1,0.0324,0.721,0.0006,0.316,0.322,174.794,182400
156837,4,3AzkEYjNuaOUpyqvoWErmz,Womanifesto,Jill Scott,0.623,0.201,2,-15.227,1,0.492,0.896,0.0,0.158,0.398,89.141,123346
160919,4,4TqAoRSW8kOKfO4y5R0GLy,All I Ever Wanted,Mase,0.717,0.386,9,-7.052,0,0.13,0.0554,5.16e-06,0.0353,0.863,205.006,242506
163777,4,618hiI74zBL8UVgAvfmkLj,Riding With The King,Eric Clapton,0.462,0.796,9,-6.202,1,0.0322,0.384,0.0,0.296,0.824,204.028,264240
166509,4,5Bxrah6HOz1x123sIpnBgs,Sen Sevda Mısın,Buray,0.54,0.599,9,-6.903,0,0.0521,0.528,0.0,0.222,0.459,83.045,217485
166906,4,2H3ZUSE54pST4ubRd5FzFR,Ain't No Mountain High Enough,Marvin Gaye,0.669,0.616,11,-10.776,0,0.033,0.482,0.0,0.179,0.818,130.037,151666
167504,4,0GKMdfHONzYlYEEBTKgvqa,If You Need Me - Single/LP Version,Solomon Burke,0.462,0.29,9,-12.225,1,0.0468,0.799,0.0,0.123,0.481,175.956,154613
169274,4,6nlA3j4n3KAY8AgEGmos2o,Levitate,The Palms,0.606,0.781,1,-5.846,1,0.0703,0.142,0.00803,0.0734,0.632,170.007,230738
173363,4,31er9IGsfFbwqy1pH4aiTP,I Have Nothing,Whitney Houston,0.541,0.401,0,-10.499,1,0.0365,0.576,0.0,0.164,0.24,152.943,289160
173630,4,0AX6pLXtyR2vPLv2KYErAg,La Vie En Rose - Single Version,Louis Armstrong,0.582,0.0766,0,-12.544,1,0.0603,0.866,0.00394,0.091,0.274,70.443,204400
174606,4,3Bbbz0IGORWZSLf9UqsAL4,Dream A Little Dream Of Me,Ella Fitzgerald,0.631,0.127,0,-15.333,1,0.0949,0.939,0.0,0.0732,0.322,76.559,182266
178647,4,7MUjWOUqRpD6F60WOc84sR,I Wish You Would,JD McPherson,0.684,0.734,7,-7.706,1,0.0628,0.495,0.00048,0.222,0.595,90.326,164653
179174,4,1YQWosTIljIvxAgHWTp7KP,Take Five,The Dave Brubeck Quartet,0.454,0.26,8,-13.193,0,0.0401,0.539,0.00078,0.0675,0.598,174.322,324133
181070,4,3Bbbz0IGORWZSLf9UqsAL4,Dream A Little Dream Of Me,Ella Fitzgerald,0.631,0.127,0,-15.333,1,0.0949,0.939,0.0,0.0732,0.322,76.559,182266
187444,4,6hp0D02uXVXvmaDSLhFjAa,Detroit,Marcus Miller,0.809,0.729,10,-6.707,1,0.0474,0.0246,0.897,0.0606,0.929,92.041,344706
192431,4,2mgGCVJdWLw9jqZ4v4xyqa,I Can't Get Started,Ella Fitzgerald,0.343,0.382,8,-8.698,1,0.0355,0.858,0.0,0.148,0.434,75.59,214866
193497,4,2gweQ9fWQZAl5ulAQwqXqB,Sunday In New York,Shirley Horn,0.601,0.416,8,-11.486,1,0.0322,0.693,0.0,0.175,0.734,70.667,102906
195504,4,4ZBYSNcjjn3ZF1qZnZeddt,Let's Fall In Love,Diana Krall,0.615,0.177,5,-16.925,0,0.0465,0.82,0.000186,0.135,0.384,124.559,258959
197310,4,5nM4BZibzfbI2rDvMbu3bm,Amsterdam,Gregory Alan Isakov,0.557,0.411,3,-12.563,1,0.0289,0.919,0.084,0.114,0.536,152.009,198640
198694,4,1K4MkhkSklswywK0MouxCP,A Story Within The Story,Pat Metheny Group,0.528,0.42,0,-12.089,0,0.0267,0.82,0.0396,0.122,0.389,132.632,481773
201345,4,0bXpmJyHHYPk6QBFj25bYF,Intro,The xx,0.617,0.778,9,-8.871,0,0.027,0.459,0.925,0.128,0.152,100.363,127920
202107,4,5p6pNZs0W2vw1OCiNiwiRc,Georgia On My Mind,Ray Charles,0.307,0.191,11,-15.918,0,0.0376,0.984,0.905,0.116,0.328,67.914,218226
202578,4,0dGfJ3EJZWUkcMpwBg07SL,Miles Away Acoustic Edit,Years Around The Sun,0.809,0.401,10,-8.516,1,0.0332,0.709,1.21e-05,0.112,0.539,124.955,220954
202639,4,2qLMf6TuEC3ruGJg4SMMN6,Lucky,Jason Mraz,0.625,0.414,0,-8.7,1,0.0369,0.294,0.0,0.151,0.669,130.088,191360
202941,4,5CEh7PH1TuHjzBaRTG5WbI,Move - Digitally Remastered 98,Miles Davis,0.497,0.421,3,-11.214,1,0.065,0.718,0.000511,0.109,0.86,136.502,154226
205181,4,7yq4Qj7cqayVTp3FF9CWbm,Riptide,Vance Joy,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,204280
206368,4,4UXIUeistNzMseqDtgWA6d,DLZ,TV On The Radio,0.51,0.875,8,-3.985,0,0.0425,0.0306,0.00146,0.106,0.592,176.012,228706
214532,4,45eF0AQGCTgkUJ3FoIYrbe,Total Eclipse of the Heart,Bonnie Tyler,0.439,0.512,8,-12.875,1,0.0515,0.348,0.0,0.154,0.197,131.386,418000
217590,4,7ewXoDdfXOYdMIJ7k9QJmh,Rockaway,Summer Salt,0.662,0.561,8,-6.679,1,0.0299,0.653,0.000204,0.108,0.273,104.127,170101
220710,4,0sNRkPuiCyaWNTwdjJ9KDE,i miss you,Mt. Marcy,0.67,0.663,9,-10.344,1,0.0657,0.873,0.527,0.348,0.305,82.032,85975
223605,4,64GRDrL1efgXclrhVCeuA0,Lay Me Down,Sam Smith,0.469,0.19,4,-11.138,1,0.0373,0.919,0.0,0.107,0.325,125.103,219535
224138,4,0PrGgNDwfJPNXADJYROvBw,In A Sentimental Mood,Duke Ellington,0.464,0.305,3,-12.435,0,0.0316,0.936,0.0846,0.208,0.282,108.231,255226
227138,4,3ZZYcAvqGCCYTLnzRLwnNj,A Rockin' Good Way (To Mess Around And Fall In Love),Dinah Washington,0.791,0.529,3,-10.655,1,0.0515,0.831,3.58e-05,0.175,0.964,130.267,148226
231525,4,4Z4eU8yoBtBGIQPQrhCFr2,The Lady Is A Tramp - 1998 Digital Remaster,Frank Sinatra,0.551,0.144,8,-13.883,0,0.0392,0.515,0.0,0.187,0.648,128.122,194306
235394,4,4UzPsb7OSLzWMnMpSpelRK,(You'll Have To Swing It) Mr. Paganini - Live At The Crescendo/1961,Ella Fitzgerald,0.498,0.451,8,-6.534,1,0.307,0.86,0.0,0.704,0.585,199.24,245360
241405,4,5c5a2Ptu8eyIpljhQHjIqk,Ain't No Rest for the Wicked - Original Version,Cage The Elephant,0.635,0.914,0,-5.631,1,0.111,0.0597,0.0,0.601,0.922,156.014,175493
246430,4,0QpZoLLJ8VFv9NeKWcOmIn,Stormy Weather,Etta James,0.259,0.342,0,-9.559,0,0.0316,0.753,0.0,0.285,0.455,176.133,190400
254847,4,7rFuY5d33FCiuzKm0K7tDd,River of Gold,Daniela Andrade,0.506,0.262,10,-13.31,0,0.041,0.96,0.00158,0.104,0.146,130.756,192214
266250,4,5Fq6rpiEIW5dxKd8O1te26,À bicyclette,Yves Montand,0.427,0.177,5,-19.169,0,0.0529,0.841,8.42e-06,0.116,0.476,149.107,163160
267858,4,66eScMUvlQZoFlHyDb0P2a,Sweet Georgia Brown,Brother Bones & His Shadows,0.804,0.335,3,-11.868,1,0.18,0.294,0.00216,0.0898,0.854,81.783,172120
270429,4,2NqxpB1gYmKr2yxztaxYJL,Sami,Darren Criss,0.35,0.194,4,-12.676,0,0.0374,0.78,0.0,0.227,0.246,79.595,228746
271075,4,3WORyf3FVpYdVoHEgSEt1b,My Guy,Mary Wells,0.697,0.576,10,-7.836,1,0.0563,0.559,4.96e-05,0.132,0.927,126.454,174440
272987,4,3Bbbz0IGORWZSLf9UqsAL4,Dream A Little Dream Of Me,Ella Fitzgerald,0.631,0.127,0,-15.333,1,0.0949,0.939,0.0,0.0732,0.322,76.559,182266
275079,4,4pcAFbCrVfRy18NZGnighC,Give It Up,Barbara Dennerlein,0.702,0.809,10,-7.444,0,0.0714,0.181,0.102,0.313,0.812,130.254,389466
275654,4,3Jq9rsqmRtqcVKtzP9dnxZ,The Man Comes Around,Johnny Cash,0.635,0.584,0,-7.912,1,0.144,0.52,0.0951,0.962,0.753,97.067,266733
279253,4,3eMfftdPSD4PI1cux5w97b,Autumn Leaves,Paul Desmond,0.34,0.359,5,-20.131,0,0.0504,0.789,0.367,0.0943,0.599,187.139,422666
279266,4,3oxzFERSMgMaCPZGshSpHp,I Wish I Knew,Sharon Van Etten,0.412,0.0333,4,-15.608,1,0.032,0.99,0.565,0.117,0.176,56.425,227693
289431,4,78au4UwgAG5xlqyNKnPGvG,The Mood To Be Wooed,Duke Ellington,0.455,0.191,3,-11.974,1,0.035,0.977,0.927,0.11,0.425,86.229,179600
291543,4,0qx3aqCWlg2Xbk4Rh7PeQH,Miles From Nowhere,Yusuf / Cat Stevens,0.355,0.502,2,-9.814,1,0.0457,0.635,1.99e-05,0.0988,0.457,81.262,217266
292503,4,6SU8iLG1plrurLcH8bAjuk,When I Fall In Love,Bill Evans,0.412,0.0163,3,-22.851,1,0.0461,0.977,0.73,0.0793,0.149,161.769,297386
313994,4,3um21hykMT60xtkw5KsPFl,2 Arabesques: Arabesque No. 1,Claude Debussy,0.28,0.0685,6,-24.648,0,0.0381,0.995,0.895,0.108,0.138,83.636,210373
314684,4,2lq6NBgivkCveEA0SxcbuY,Beauty Sings,Tatiana Manaois,0.511,0.237,6,-11.272,1,0.0397,0.95,0.0,0.168,0.283,104.897,197244
315314,4,2EWpa5XnAuSn0sIkSSIhYk,Wish I Knew You,The Revivalists,0.649,0.718,0,-6.593,0,0.0261,0.142,0.0713,0.124,0.718,101.034,274093
321616,4,2XWxizJ1QUcHAO30hVYYNM,White Lies,ODESZA,0.578,0.534,2,-9.327,1,0.0521,0.0466,0.0214,0.0785,0.124,89.961,277333
321958,4,4vSIYlHayxfBFbgWnOdLET,The Plum Blossom,Yusef Lateef,0.615,0.0575,9,-26.742,1,0.0743,0.995,0.907,0.0915,0.704,144.76,300066
332971,4,5yXnfytDzOVDxFSDIJGckb,Caravan - Remastered,Duke Ellington,0.552,0.339,5,-19.752,0,0.0585,0.745,0.818,0.124,0.724,76.428,167760
337604,4,0vhADPBGQIVkyVqbnVpQOC,More Than She'll Ever Know,Jive Ass Sleepers,0.484,0.0607,0,-21.914,1,0.0418,0.908,0.819,0.159,0.141,79.602,313120
338280,4,2kKL5kk4On8YRSKWDgXWMX,"The Theme From ""A Summer Place"" - Single Version",Percy Faith & His Orchestra,0.466,0.389,5,-12.825,1,0.0253,0.631,0.843,0.295,0.749,92.631,144893
341513,4,3HU4vFJPelZfj0xyJDVALk,Over The Rainbow,Israel Kamakawiwo'ole,0.663,0.148,0,-13.519,1,0.0391,0.911,1.48e-05,0.0758,0.664,85.206,210651
342775,4,2qJphUA8A9EfGPt8kfVZzT,Tataralí,Onda Vaga,0.677,0.676,7,-8.797,0,0.134,0.71,0.0,0.0384,0.852,88.516,217053
346865,4,7aIKSEWTEKtsaIsEHn341h,Peace Piece,Bill Evans,0.464,0.0266,0,-20.338,1,0.0532,0.987,0.879,0.0836,0.0659,132.973,404160
348348,4,61S0mEfdRtJ62Fc7fPqx0U,Feeling Good,Nina Simone,0.399,0.326,7,-9.239,0,0.0386,0.864,0.0,0.191,0.546,79.206,174000
353481,4,26YgB9ZwO40NNiVGwgyVLE,De la vitesse à l'ivresse,Poom,0.415,0.498,9,-8.572,1,0.0408,0.706,2.13e-05,0.201,0.197,74.874,268241
354330,4,5aAx2yezTd8zXrkmtKl66Z,Starboy,The Weeknd,0.681,0.594,7,-7.028,1,0.282,0.165,3.49e-06,0.134,0.535,186.054,230453
356393,4,4kg5hAOumbLtNSg6J8aq8e,Set The Fire To The Third Bar,Snow Patrol,0.535,0.379,11,-7.059,0,0.0256,0.518,0.0,0.0842,0.385,96.02,203613
357087,4,2duY09oVvXOhqnr95LfTzf,Lonesome Hunter,Timber Timbre,0.295,0.521,7,-7.328,1,0.0294,0.223,0.316,0.14,0.188,180.079,282973
358789,4,2vW5tqS1EFel9yYOQ7WZmE,Ex's & Oh's,Elle King,0.612,0.92,7,-2.88,1,0.0853,0.018,0.0,0.0646,0.437,139.979,202173
360363,4,0PrGgNDwfJPNXADJYROvBw,In A Sentimental Mood,Duke Ellington,0.464,0.305,3,-12.435,0,0.0316,0.936,0.0846,0.208,0.282,108.231,255226
361151,4,2vwlzO0Qp8kfEtzTsCXfyE,Wrecking Ball,Miley Cyrus,0.53,0.422,5,-6.262,1,0.0342,0.407,0.0,0.107,0.349,119.964,221360
362669,4,3G3sjrRx3BwAkuqYbLDHEk,Buona Sera - 1998 Digital Remaster,Dean Martin,0.472,0.345,10,-8.387,1,0.0413,0.966,0.0,0.0737,0.696,109.233,141920
363386,4,4w1Edvi9sDyVzwSFG2K9fO,Move on Up,Jazz Soul Seven,0.458,0.751,11,-8.006,0,0.0601,0.357,0.488,0.147,0.424,142.006,470800
370250,4,0YveezON7jpiaHA8fnUHxN,Roundabout - Remastered Version,Yes,0.41,0.761,4,-9.453,0,0.0687,0.0685,0.00772,0.0758,0.392,132.923,510573
378601,4,4QR01Cd4Ia9ACsfxiTV9tM,In The Mood,Glenn Miller Orchestra,0.508,0.618,9,-9.998,1,0.0908,0.821,0.867,0.157,0.698,184.877,173266
378808,4,1UwriLz98ILbRhrtohTca1,The Wanderer,Dion,0.623,0.48,2,-13.215,1,0.0392,0.193,0.0,0.11,0.842,114.437,167160
384469,4,1cIZ6lnaFHbrmqAvZim6xC,La bohème,Charles Aznavour,0.37,0.363,0,-7.307,0,0.0335,0.816,0.0,0.301,0.516,115.158,245186
384512,4,01hJnhpAmjzg85Etnz2ECH,Body and Soul,Tony Bennett,0.342,0.249,1,-11.812,1,0.0277,0.87,5.09e-05,0.152,0.203,94.746,200586
391534,4,2gd0nRAv2Q4Y3KVt7NMbrH,Faithful Man,Lee Fields & The Expressions,0.389,0.578,2,-7.453,0,0.034,0.14,0.0,0.34,0.571,90.238,246026
392886,4,3ktv2iqF2G7r2RNUyJK7jj,The Lady is a Tramp,Richard Rodgers,0.814,0.385,0,-15.518,1,0.0453,0.913,0.924,0.23,0.914,108.079,229866
394974,4,4pV1bl7OiFW4mMNLmsgQGC,The Way You Look Tonight,Frank Sinatra,0.589,0.369,5,-8.678,0,0.0321,0.855,0.0,0.352,0.529,132.953,201200
399718,4,3PcFXZTozW5tnYr43jlLNh,Papa Was A Rollin' Stone - Single Version,The Temptations,0.818,0.417,6,-12.915,1,0.0961,0.377,0.0381,0.0497,0.901,121.449,416826
403875,4,2dEJE18eoskLm4bjSW6kmY,Put Your Records On,Corinne Bailey Rae,0.737,0.502,9,-7.871,1,0.0355,0.162,3.71e-06,0.181,0.582,96.067,213538
409446,4,1jyddn36UN4tVsJGtaJfem,You Are the Best Thing,Ray LaMontagne,0.578,0.727,10,-4.872,1,0.0332,0.0304,1.99e-05,0.172,0.885,170.593,231840
415110,4,2BndJYJQ17UcEeUFJP5JmY,Paradise Circus,Massive Attack,0.81,0.591,8,-13.385,1,0.0638,0.414,0.799,0.072,0.297,136.028,297774
425331,4,1B8RSIxmwcjad7XUJjeCK2,You Make Me Feel So Young,Michael Bublé,0.508,0.537,9,-4.732,1,0.0441,0.702,0.0,0.362,0.644,129.865,185693
427965,4,1yP2vkzlptLaSkXclx5rX7,Sort of Light,cuushe,0.509,0.802,1,-11.256,1,0.0333,0.369,0.93,0.147,0.348,107.968,383373
428026,4,63d2bgv1B4yWFmhCs2TovX,Suzie Thundertussy,Junie Morrison,0.462,0.714,5,-11.066,1,0.12,0.164,4.61e-06,0.414,0.714,96.985,222423
430562,4,02BsTeJE4q5gWOTt58ur5U,I Can't Tell You Why,Eagles,0.707,0.346,11,-12.397,0,0.0251,0.69,0.145,0.1,0.49,85.094,295049
438467,4,7qCZgvV98j6RjUULW1s1it,Inside Out,Spoon,0.621,0.62,0,-4.721,1,0.0293,0.459,0.162,0.0771,0.515,176.016,301960
442255,4,1aj4GXfmEYXfdVZohCpNKu,Stand By Me,Otis Redding,0.883,0.464,10,-11.251,1,0.0591,0.279,1.51e-05,0.0744,0.925,111.548,172333
443663,4,1KcXwiSdMEyH2N2vs7Htbz,Castles,Project 46,0.65,0.723,5,-7.56,0,0.0351,0.0341,0.0182,0.0786,0.265,122.016,217083
444310,4,5zA8vzDGqPl2AzZkEYQGKh,Uptown Girl,Billy Joel,0.701,0.944,4,-2.986,1,0.0455,0.0755,0.0,0.601,0.792,128.993,197706
451268,4,6QCqMsMpSX02FXuVVuawLL,Attached to Us Like Butcher Wrap,Julie Byrne,0.47,0.0936,9,-14.145,0,0.0347,0.921,0.0,0.145,0.182,102.635,275443
452801,4,4DEAiNBvq5yBy7NzpVc02h,Georgia on My Mind,Ray Charles,0.288,0.316,0,-8.06,1,0.0286,0.861,0.0,0.188,0.201,130.939,215120
456553,4,5BENogElA4Fvm01zf8WWZa,Once Before I Die,June Carter Cash,0.639,0.334,2,-12.471,1,0.0395,0.611,0.0,0.67,0.295,107.697,240506
458314,4,5v5h0IdOAo0pK8a7i2esZG,Georgia On My Mind,Oscar Peterson Trio,0.511,0.115,5,-24.05,0,0.059,0.976,0.894,0.107,0.122,48.667,226600
459988,4,5HkUwvLeE5Lhd2FZjuXncU,Heart Skipped a Beat,The xx,0.825,0.347,11,-13.148,1,0.0504,0.551,0.813,0.0893,0.511,122.744,242266
462435,4,36VBXwYDixwOSS8fPzvvgU,Gospel John,Maynard Ferguson,0.504,0.425,9,-11.531,0,0.125,0.28,0.619,0.0198,0.514,143.472,362666
463924,4,69YGQcPqbb7uwqNHKZcbiE,"Unaccompanied Cello Suite No. 1 in G Major, BWV 1007: Allemande",Johann Sebastian Bach,0.208,0.141,7,-19.958,1,0.0553,0.897,0.828,0.117,0.468,94.61,227026
465376,4,2HDwGSgOBJD9lE3BF5JEec,Sinnerman - Live In New York/1965,Nina Simone,0.436,0.543,11,-13.351,0,0.0962,0.654,9.35e-06,0.0937,0.663,148.282,622000
470434,4,0jRIWNIH5UbpS3QVWrkuhU,Can't Help Lovin' Dat Man,Billie Holiday,0.726,0.176,8,-13.005,1,0.0433,0.931,2.31e-05,0.0303,0.625,94.16,194600
485708,4,6iBCQw1frHAfDRgbEq5RZt,Esto Les Digo,Saint Mary's College Women's Choir,0.144,0.0325,1,-28.323,1,0.0496,0.993,0.0508,0.0767,0.0349,73.493,190000
486610,4,6P2O6M3zhY97dTI40EdRGe,Loverman,Billie Holiday,0.5,0.399,9,-7.548,0,0.0729,0.987,0.0111,0.466,0.409,66.667,152600
490792,4,4XeGT7CupMgUDXHVMRoNCt,These Foolish Things,Artie Shaw,0.314,0.12,5,-21.543,0,0.0392,0.989,0.759,0.0787,0.343,117.278,194056
492616,4,5HSlQyfcT5FIzIv0sw2Tx0,Two of a Kind,Bobby Darin,0.575,0.39,0,-8.008,0,0.0453,0.861,0.0,0.0928,0.765,130.66,222253
493388,4,1EoV0vQjHaMQ8WehQGXS8O,Baião Destemperado,Barbatuques,0.861,0.741,1,-8.305,1,0.158,0.425,0.63,0.216,0.744,95.715,163893
494949,4,6klaqQyyrs22zh5sfwMOcR,Drugs,Kevin Abstract,0.556,0.747,9,-4.881,0,0.0464,0.097,2.14e-06,0.343,0.145,92.791,412969
495367,4,3nILBzvIDzJzaNeNyWLMlq,If The Stars Were Mine,Melody Gardot,0.629,0.347,4,-15.501,0,0.287,0.945,0.000146,0.0609,0.684,110.112,170346
495948,4,3KFNDClfAGScF5vADp44XI,Unspoken Word - Intro,The Soil,0.67,0.378,5,-11.147,0,0.0426,0.772,0.00129,0.0941,0.351,119.917,185404
499777,4,6MIa10mpQQ3dEiaw8TA8JA,I'll Be Seeing You,Billie Holiday,0.355,0.0304,1,-20.479,1,0.0361,0.989,0.0555,0.116,0.188,90.495,211533
502493,4,5i7rT8lbGzjj1n7TTXR5U8,Everlasting Love,Carl Carlton,0.546,0.828,4,-4.771,1,0.0394,0.719,0.03,0.372,0.401,121.418,153946
503086,4,0qHeP8zt2WWef7EWCs1ECj,Red Right Hand - 2011 Remastered Version,Nick Cave & The Bad Seeds,0.735,0.403,4,-11.599,0,0.037,0.139,0.473,0.107,0.453,115.658,370573
504843,4,7uLIZ9JbNEjYp8JVHXUrdr,My Girl,Michael Jackson,0.729,0.587,8,-9.901,1,0.0392,0.177,1.66e-05,0.115,0.837,105.586,188760
506593,4,0bXpmJyHHYPk6QBFj25bYF,Intro,The xx,0.617,0.778,9,-8.871,0,0.027,0.459,0.925,0.128,0.152,100.363,127920
507202,4,08ZsI74y3P6mQw8En1c6tQ,Easy Easy,King Krule,0.563,0.408,4,-8.972,1,0.0365,0.838,1.04e-05,0.108,0.234,146.908,169693
512257,4,30V02AmDYMRvrHE4L8cZAo,Play With Fire - Mono Version / Remastered 2002,The Rolling Stones,0.578,0.429,2,-9.601,1,0.0268,0.178,6.01e-05,0.171,0.0889,108.738,133320
513353,4,3RBPOlQaFJyBrMQRlpglco,This Guy's In Love With You,Donny Osmond,0.586,0.199,1,-11.423,1,0.0274,0.816,1.05e-05,0.0997,0.296,82.031,243640
518695,4,3S0OXQeoh0w6AY8WQVckRW,I'm Yours,Jason Mraz,0.703,0.444,11,-9.331,1,0.0417,0.559,0.0,0.0973,0.712,150.96,242186
526775,4,7I29kJ2W6Ma3RCrBIYjmIB,You Go to My Head - Take 1,Billie Holiday,0.672,0.172,10,-13.029,1,0.0429,0.946,0.0,0.174,0.451,90.119,172200
527085,4,07nH4ifBxUB4lZcsf44Brn,Blame,Calvin Harris,0.414,0.857,0,-4.078,0,0.0808,0.0287,0.00574,0.343,0.348,128.024,212960
534326,4,3RiPr603aXAoi4GHyXx0uy,Hymn For The Weekend,Coldplay,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,258826
536084,4,6nRvgo4ySezQKD1D7NIqAu,I Will Always Love You,Dolly Parton,0.446,0.142,9,-13.498,1,0.0335,0.96,0.00114,0.101,0.156,135.724,176093
538048,4,3KzgdYUlqV6TOG7JCmx2Wg,Beyond The Sea,Bobby Darin,0.521,0.516,2,-7.456,0,0.0369,0.723,0.0,0.257,0.569,136.483,172480
540482,4,5Gol7fDNLGH4XLReSdre3L,Stuck,Caro Emerald,0.908,0.865,8,-6.728,1,0.0382,0.268,0.00272,0.0986,0.982,123.016,273013
545835,4,36MLLjFug6TJYNODUVR7av,Blue Rondo à la Turk,The Dave Brubeck Quartet,0.588,0.4,7,-11.914,0,0.036,0.851,0.352,0.11,0.468,113.615,403640
547140,4,61Wwdxa93unFckwYsLoMg2,Month Of Sundays (feat. Brian Campeau & Elana Stone),Passenger,0.427,0.429,5,-9.898,1,0.0354,0.508,4.75e-05,0.115,0.547,93.612,235333
560371,4,67iyPEyO25mtKHIw9XP41s,Septemberly,Charles Mingus Jazz Workshop,0.353,0.227,5,-15.412,0,0.0392,0.904,0.00521,0.221,0.163,70.572,426120
560985,4,0RKWU3hF0xNGS5RJXAtzF5,You Make Me Feel So Young,Frank Sinatra,0.582,0.323,9,-8.983,1,0.038,0.689,0.0,0.333,0.568,124.819,174586
563203,4,4sPmO7WMQUAf45kwMOtONw,Hello,Adele,0.481,0.451,5,-6.095,0,0.0347,0.336,0.0,0.0872,0.289,157.966,295493
571973,4,2mpsE6fLHKKojKWkKM4aI0,Wishes and Stars,Harper Simon,0.534,0.573,7,-8.143,1,0.0271,0.555,0.0018,0.168,0.536,99.057,180066
573901,4,2XSBXz4uDvx1PQPYJWQpcK,Rhapsody In Blue,George Gershwin,0.316,0.111,2,-21.189,1,0.0396,0.993,0.886,0.0999,0.0834,74.144,865000
